,name,categories,lat,lng,brewery_name
63,Brown Owl Bar,New American Restaurant,44.05058190191783,-121.31526802493747,Deschutes Brewery
64,Bend Brewing Company,Brewery,44.06045985971167,-121.31387969394395,Deschutes Brewery
65,Phở Việt & Café,Vietnamese Restaurant,44.06344529812169,-121.30236607279403,Deschutes Brewery
66,Juniper Swim & Fitness Center,Pool,44.05745683642888,-121.29670564866446,Deschutes Brewery
67,Planker Sandwiches,Sandwich Place,44.058358908352986,-121.31464225678555,Deschutes Brewery
68,Parrilla Grill,Burrito Place,44.05637914268897,-121.33197756662258,Deschutes Brewery
69,Dang's Vietnamese Restaurant,Vietnamese Restaurant,44.037428021765756,-121.30359941410944,Deschutes Brewery
70,Village Baker,Bakery,44.05038468976064,-121.33282257967701,Deschutes Brewery
71,Backporch Coffee Roasters - Midtown,Coffee Shop,44.0600962952859,-121.29514844379864,Deschutes Brewery
72,Columbia Sportswear,Clothing Store,44.0262227970572,-121.31358194447132,Deschutes Brewery
73,Starbucks,Coffee Shop,44.0581794683863,-121.31476694753162,Deschutes Brewery
74,Grocery Outlet,Grocery Store,44.04381564490558,-121.30164473609095,Deschutes Brewery
75,Pine Mountain Sports,Sporting Goods Shop,44.04800162255976,-121.33215419521817,Deschutes Brewery
76,Pilot Butte State Park,State / Provincial Park,44.060705498577825,-121.28331257017346,Deschutes Brewery
77,Greg's Grill,American Restaurant,44.04663691184083,-121.31569317530398,Deschutes Brewery
78,Jackalope Grill,French Restaurant,44.057952771060194,-121.3111218083626,Deschutes Brewery
79,Pine Ridge Inn,Hotel,44.041390850943884,-121.33093027821799,Deschutes Brewery
80,Dutch Bros. Coffee,Coffee Shop,44.023426835672346,-121.31561563050963,Deschutes Brewery
81,O'Kanes Whiskey & Cigar Bar,Whisky Bar,44.056125022629395,-121.31319270452097,Deschutes Brewery
82,900 Wall Restaurant & Bar,New American Restaurant,44.058804347345315,-121.31407933130149,Deschutes Brewery
83,Croutons,Salad Place,44.046972968728745,-121.33188710959936,Deschutes Brewery
84,Richard's Donuts,Donut Shop,44.03118460481259,-121.31052965255098,Deschutes Brewery
85,Newport Avenue Market,Grocery Store,44.06189778520718,-121.32835726289657,Deschutes Brewery
86,The Stihl Whiskey Bar,Whisky Bar,44.057326082003954,-121.31345324448057,Deschutes Brewery
87,Silver Moon Brewing & Tap Room,Brewery,44.06008550131468,-121.30779359844827,Deschutes Brewery
88,The Oxford Hotel,Hotel,44.05774723907292,-121.31222228036508,Deschutes Brewery
89,Powder House,Board Shop,44.04751778794838,-121.3319380332367,Deschutes Brewery
90,10below Restaurant,Restaurant,44.057790520524414,-121.31232120774601,Deschutes Brewery
91,The Pavilion in Bend,Skating Rink,44.048404908586214,-121.32384049259707,Deschutes Brewery
92,Laughing Planet Café,Vegetarian / Vegan Restaurant,44.05916616560782,-121.30285655113103,Deschutes Brewery
93,Dandy's Drive In,Burger Joint,44.063609115374966,-121.30215809274263,Deschutes Brewery
94,Jersey Mike's Subs,Sandwich Place,44.049346,-121.332108,Deschutes Brewery
95,Backporch Coffee Roasters,Coffee Shop,44.050556513016225,-121.33050982846474,Deschutes Brewery
96,DRAKE,Gastropub,44.05827010197337,-121.31522274190036,Deschutes Brewery
97,Sunnyside Sports,Sporting Goods Shop,44.06272184749641,-121.32562895113684,Deschutes Brewery
98,Sweet Saigon,Vietnamese Restaurant,44.05923052162687,-121.31420978362206,Deschutes Brewery
99,Hideaway Tavern,American Restaurant,44.04091980916264,-121.30438172013504,Deschutes Brewery
0,Guardian Games,Toy / Game Store,45.51552131644069,-122.6620376269588,Hair Of The Dog Brewing Company / Brewery And Tasting Room
1,Coava Coffee Roasters Cafe,Coffee Shop,45.51355744717525,-122.6605572922054,Hair Of The Dog Brewing Company / Brewery And Tasting Room
2,Olympia Provisions SE,Modern European Restaurant,45.51889492684092,-122.66397680153483,Hair Of The Dog Brewing Company / Brewery And Tasting Room
3,Le Bistro Montage,Cajun / Creole Restaurant,45.517309861825936,-122.6627054195327,Hair Of The Dog Brewing Company / Brewery And Tasting Room
4,Smith Teamaker,Tea Room,45.51863059402061,-122.66451570127188,Hair Of The Dog Brewing Company / Brewery And Tasting Room
5,Afuri,Ramen Restaurant,45.51603963490883,-122.65891199654608,Hair Of The Dog Brewing Company / Brewery And Tasting Room
6,New Deal Distillery,Distillery,45.514257635460446,-122.6566464678234,Hair Of The Dog Brewing Company / Brewery And Tasting Room
7,Lúc Lác Vietnamese Kitchen,Vietnamese Restaurant,45.51685797673316,-122.6751788768632,Hair Of The Dog Brewing Company / Brewery And Tasting Room
8,Nong’s Khao Man Gai,Thai Restaurant,45.52232314297736,-122.65936530897874,Hair Of The Dog Brewing Company / Brewery And Tasting Room
9,Wayfinder Beer,Brewery,45.52056234539121,-122.66345974438809,Hair Of The Dog Brewing Company / Brewery And Tasting Room
10,Gov. Tom McCall Waterfront Park,Park,45.52063136467168,-122.67029285430908,Hair Of The Dog Brewing Company / Brewery And Tasting Room
11,Modern Times Belmont Fermentorium,Brewery,45.516429452774894,-122.65890575596757,Hair Of The Dog Brewing Company / Brewery And Tasting Room
12,Lechon,Latin American Restaurant,45.52130285590282,-122.67074986414747,Hair Of The Dog Brewing Company / Brewery And Tasting Room
13,Pine Street Market,Food Court,45.52142080584174,-122.67249380990322,Hair Of The Dog Brewing Company / Brewery And Tasting Room
14,Sheridan Fruit Company,Grocery Store,45.519869399924225,-122.66225263438425,Hair Of The Dog Brewing Company / Brewery And Tasting Room
15,Cascade Brewing Barrel House,Brewery,45.516603414049314,-122.65583706093003,Hair Of The Dog Brewing Company / Brewery And Tasting Room
16,Stumptown Coffee Roasters,Coffee Shop,45.52178665755522,-122.67351746142589,Hair Of The Dog Brewing Company / Brewery And Tasting Room
17,Kachka,Russian Restaurant,45.51572631918555,-122.65453371336338,Hair Of The Dog Brewing Company / Brewery And Tasting Room
18,Oregon Museum of Science & Industry (OMSI),Science Museum,45.508601433907536,-122.66591534168218,Hair Of The Dog Brewing Company / Brewery And Tasting Room
19,Chicken and Guns,Food Truck,45.5127267032372,-122.65421116429283,Hair Of The Dog Brewing Company / Brewery And Tasting Room
20,Tiffany & Co.,Jewelry Store,45.517608,-122.676712,Hair Of The Dog Brewing Company / Brewery And Tasting Room
21,Food Fight,Grocery Store,45.519461142750195,-122.65323419187767,Hair Of The Dog Brewing Company / Brewery And Tasting Room
22,Nostrana,Italian Restaurant,45.51766037531753,-122.65140992352615,Hair Of The Dog Brewing Company / Brewery And Tasting Room
23,Lardo East,Sandwich Place,45.512080794241356,-122.65308749674253,Hair Of The Dog Brewing Company / Brewery And Tasting Room
24,Little Bird Bistro,French Restaurant,45.52212722297887,-122.67694229268402,Hair Of The Dog Brewing Company / Brewery And Tasting Room
25,Good Coffee,Coffee Shop,45.514443,-122.653446,Hair Of The Dog Brewing Company / Brewery And Tasting Room
26,Canard,French Restaurant,45.52285475502564,-122.65791705889312,Hair Of The Dog Brewing Company / Brewery And Tasting Room
27,The Toffee Club,Pub,45.51209922309279,-122.65556469375278,Hair Of The Dog Brewing Company / Brewery And Tasting Room
28,Base Camp Brewing,Brewery,45.51989575341577,-122.6564635365175,Hair Of The Dog Brewing Company / Brewery And Tasting Room
29,Bailey's Taproom,Pub,45.522559872068875,-122.67806456634554,Hair Of The Dog Brewing Company / Brewery And Tasting Room
30,Arlene Schnitzer Concert Hall,Concert Hall,45.51722886171563,-122.68155231740784,Hair Of The Dog Brewing Company / Brewery And Tasting Room
31,Ground Kontrol Classic Arcade,Arcade,45.52404238546269,-122.6758202953033,Hair Of The Dog Brewing Company / Brewery And Tasting Room
32,Brick and Mortar,Salon / Barbershop,45.51223965453734,-122.65128427795509,Hair Of The Dog Brewing Company / Brewery And Tasting Room
33,Bunk Sandwiches,Sandwich Place,45.52217659584064,-122.6768864842428,Hair Of The Dog Brewing Company / Brewery And Tasting Room
34,Pyro Pizza,Food Truck,45.51218296458605,-122.6530711059854,Hair Of The Dog Brewing Company / Brewery And Tasting Room
35,Teote Areperia,Latin American Restaurant,45.51122655180087,-122.65378547798102,Hair Of The Dog Brewing Company / Brewery And Tasting Room
36,Le Pigeon,French Restaurant,45.52286786369032,-122.65773632856502,Hair Of The Dog Brewing Company / Brewery And Tasting Room
37,KURE Juice Bar,Juice Bar,45.517498911690865,-122.67845710317854,Hair Of The Dog Brewing Company / Brewery And Tasting Room
38,the Nines Hotel,Hotel,45.51866357496302,-122.67820059684053,Hair Of The Dog Brewing Company / Brewery And Tasting Room
39,Powell's City of Books,Bookstore,45.523180490212425,-122.68137451786541,Hair Of The Dog Brewing Company / Brewery And Tasting Room
40,Veggie Grill,Vegetarian / Vegan Restaurant,45.51723860964421,-122.67824546005463,Hair Of The Dog Brewing Company / Brewery And Tasting Room
41,Stumptown Coffee Roasters,Coffee Shop,45.522212952861906,-122.68175242317295,Hair Of The Dog Brewing Company / Brewery And Tasting Room
42,"Fried Egg, I'm In Love",Food Truck,45.518621052397755,-122.67939215738002,Hair Of The Dog Brewing Company / Brewery And Tasting Room
43,Portland Farmer's Market at PSU,Farmers Market,45.51223567732902,-122.68496466875354,Hair Of The Dog Brewing Company / Brewery And Tasting Room
44,Tasty ’N Alder,American Restaurant,45.52130366606961,-122.68346988834405,Hair Of The Dog Brewing Company / Brewery And Tasting Room
45,Alder Food Carts,Street Food Gathering,45.52092218452985,-122.68114085402395,Hair Of The Dog Brewing Company / Brewery And Tasting Room
46,Floating World Comics,Comic Shop,45.5237396402614,-122.67453814480096,Hair Of The Dog Brewing Company / Brewery And Tasting Room
47,Multnomah Whisk{e}y Library,Cocktail Bar,45.521030475497746,-122.68339753643177,Hair Of The Dog Brewing Company / Brewery And Tasting Room
48,Director Park,Park,45.51884555816276,-122.68129918143615,Hair Of The Dog Brewing Company / Brewery And Tasting Room
49,Cycle Portland Bike Tours & Rentals,Bike Shop,45.52421202977059,-122.67239447983458,Hair Of The Dog Brewing Company / Brewery And Tasting Room
50,Rabbits Cafe,Vegetarian / Vegan Restaurant,45.522117564073156,-122.67630030492373,Hair Of The Dog Brewing Company / Brewery And Tasting Room
51,The Baker's Mark,Sandwich Place,45.50465218454559,-122.65410827221314,Hair Of The Dog Brewing Company / Brewery And Tasting Room
52,Blue Star Donuts,Donut Shop,45.52072157081463,-122.68384337425232,Hair Of The Dog Brewing Company / Brewery And Tasting Room
53,Grassa,Italian Restaurant,45.521984737657064,-122.68367474320539,Hair Of The Dog Brewing Company / Brewery And Tasting Room
54,Powell's Books Orange Room,Bookstore,45.523559571393065,-122.68188771710878,Hair Of The Dog Brewing Company / Brewery And Tasting Room
55,Pine State Biscuits,Breakfast Spot,45.504686066818955,-122.65459941983784,Hair Of The Dog Brewing Company / Brewery And Tasting Room
56,Clyde Common,American Restaurant,45.52215837037426,-122.68145348069335,Hair Of The Dog Brewing Company / Brewery And Tasting Room
57,Deschutes Brewery Portland Public House,Brewery,45.524544086316254,-122.68198230367531,Hair Of The Dog Brewing Company / Brewery And Tasting Room
58,The BeerMongers,Beer Bar,45.505051900063506,-122.65409558464759,Hair Of The Dog Brewing Company / Brewery And Tasting Room
59,Portland Art Museum,Art Museum,45.51622988093649,-122.68359661102295,Hair Of The Dog Brewing Company / Brewery And Tasting Room
60,Powell's Books Gold Room,Bookstore,45.52318158214965,-122.68141604840271,Hair Of The Dog Brewing Company / Brewery And Tasting Room
61,South Park Blocks,Park,45.515618390876554,-122.68280660961463,Hair Of The Dog Brewing Company / Brewery And Tasting Room
62,Lardo West,Sandwich Place,45.52202939312704,-122.68346390018667,Hair Of The Dog Brewing Company / Brewery And Tasting Room
63,Double Dragon,Bar,45.50500456662843,-122.65330455476332,Hair Of The Dog Brewing Company / Brewery And Tasting Room
64,Cacao Drink Chocolate,Dessert Shop,45.52261791952,-122.68418595684882,Hair Of The Dog Brewing Company / Brewery And Tasting Room
65,Wailua Shave Ice,Dessert Shop,45.522463633451466,-122.68168368568543,Hair Of The Dog Brewing Company / Brewery And Tasting Room
66,Ladd's Addition Neighborhood,Neighborhood,45.50847184163267,-122.64931107819483,Hair Of The Dog Brewing Company / Brewery And Tasting Room
67,Portland Farmers Market at Shemanski Park,Farmers Market,45.51714271665322,-122.68213386375623,Hair Of The Dog Brewing Company / Brewery And Tasting Room
68,Hotel Eastlund,Hotel,45.530539907065965,-122.66124853170452,Hair Of The Dog Brewing Company / Brewery And Tasting Room
69,Nuvrei Patisserie & Café,Bakery,45.526001,-122.681066,Hair Of The Dog Brewing Company / Brewery And Tasting Room
70,Shalom Y'All,Israeli Restaurant,45.521089423685275,-122.68339679694127,Hair Of The Dog Brewing Company / Brewery And Tasting Room
71,APEX,Bar,45.5046931123836,-122.6533370621874,Hair Of The Dog Brewing Company / Brewery And Tasting Room
72,Oven & Shaker,Pizza Place,45.524967345093,-122.6828017297364,Hair Of The Dog Brewing Company / Brewery And Tasting Room
73,Fire on the Mountain,Wings Joint,45.52280324326804,-122.64833222906537,Hair Of The Dog Brewing Company / Brewery And Tasting Room
74,Mediterranean Exploration Company,Mediterranean Restaurant,45.525712491013664,-122.68459350650866,Hair Of The Dog Brewing Company / Brewery And Tasting Room
75,Heart Coffee,Coffee Shop,45.52143934416403,-122.6837125375269,Hair Of The Dog Brewing Company / Brewery And Tasting Room
76,Byways Cafe,Diner,45.52647392429317,-122.68361774460651,Hair Of The Dog Brewing Company / Brewery And Tasting Room
77,Barista,Coffee Shop,45.526954264995666,-122.6843569826698,Hair Of The Dog Brewing Company / Brewery And Tasting Room
78,See See Motorcycle,Coffee Shop,45.524603330153155,-122.6488465264202,Hair Of The Dog Brewing Company / Brewery And Tasting Room
79,Gerding Theater at The Armory,Theater,45.52420069618533,-122.68214947170927,Hair Of The Dog Brewing Company / Brewery And Tasting Room
80,Andina,Peruvian Restaurant,45.5264626917177,-122.68463204646935,Hair Of The Dog Brewing Company / Brewery And Tasting Room
81,Screen Door,Southern / Soul Food Restaurant,45.5229674576085,-122.64160630472827,Hair Of The Dog Brewing Company / Brewery And Tasting Room
82,Jam on Hawthorne,Breakfast Spot,45.512229268265344,-122.64271130651696,Hair Of The Dog Brewing Company / Brewery And Tasting Room
83,YoYo Yogi,Yoga Studio,45.527071565923315,-122.68463109690693,Hair Of The Dog Brewing Company / Brewery And Tasting Room
84,Providence Park,Soccer Stadium,45.521548453719134,-122.69177198410034,Hair Of The Dog Brewing Company / Brewery And Tasting Room
85,Jamison Square Park,Park,45.52907252968244,-122.68184781074524,Hair Of The Dog Brewing Company / Brewery And Tasting Room
86,Tusk,Middle Eastern Restaurant,45.522747378140714,-122.64053214915455,Hair Of The Dog Brewing Company / Brewery And Tasting Room
87,Han Oak,Korean Restaurant,45.526791,-122.641908,Hair Of The Dog Brewing Company / Brewery And Tasting Room
88,Altabira City Tavern,Gastropub,45.53055697775806,-122.6613872536846,Hair Of The Dog Brewing Company / Brewery And Tasting Room
89,Meat for Cats & Dogs,Pet Store,45.522762,-122.642725,Hair Of The Dog Brewing Company / Brewery And Tasting Room
90,New Seasons Market,Grocery Store,45.50451446986541,-122.64614554863468,Hair Of The Dog Brewing Company / Brewery And Tasting Room
91,Little t American Baker,Bakery,45.504691,-122.639467,Hair Of The Dog Brewing Company / Brewery And Tasting Room
92,Residence Inn by Marriott Portland Downtown/Pearl District,Hotel,45.531221,-122.680219,Hair Of The Dog Brewing Company / Brewery And Tasting Room
93,REI,Sporting Goods Shop,45.528732,-122.6855681,Hair Of The Dog Brewing Company / Brewery And Tasting Room
94,Yama Sushi,Sushi Restaurant,45.529819465863916,-122.6813806854152,Hair Of The Dog Brewing Company / Brewery And Tasting Room
95,Laurelhurst Theater & Pub,Indie Movie Theater,45.52303710009496,-122.63749334460026,Hair Of The Dog Brewing Company / Brewery And Tasting Room
96,Nuestra Cocina,Mexican Restaurant,45.504881697759416,-122.64380028963127,Hair Of The Dog Brewing Company / Brewery And Tasting Room
97,Cheese & Crack Snack Shop,American Restaurant,45.52248231539709,-122.63731713164773,Hair Of The Dog Brewing Company / Brewery And Tasting Room
98,Pine State Biscuits,Fried Chicken Joint,45.5358605143126,-122.66410767879505,Hair Of The Dog Brewing Company / Brewery And Tasting Room
99,PaaDee,Thai Restaurant,45.52279357001053,-122.63725713760381,Hair Of The Dog Brewing Company / Brewery And Tasting Room
0,Founders Brewing Co.,Brewery,42.958363204681326,-85.67352824327243,Founders Brewing Company
1,Lantern Coffee Bar and Lounge,Coffee Shop,42.961028774155054,-85.66905095189558,Founders Brewing Company
2,HopCat,Brewery,42.96207298952027,-85.67036244747764,Founders Brewing Company
3,Van Andel Arena,Hockey Arena,42.9625172764906,-85.67166590192535,Founders Brewing Company
4,Downtown Market,Market,42.95504061109269,-85.67069891259719,Founders Brewing Company
5,"San Chez, A Tapas Bistro",Tapas Restaurant,42.963248441055356,-85.66962395580988,Founders Brewing Company
6,Two Beards Deli,Sandwich Place,42.96195962841653,-85.6692067440733,Founders Brewing Company
7,Stella's Lounge,Bar,42.961643201756395,-85.66923827666183,Founders Brewing Company
8,JW Marriott Hotel,Hotel,42.96511421261806,-85.67380607128143,Founders Brewing Company
9,Vault Of Midnight Comic Books And Stuff,Comic Shop,42.964922935135405,-85.67005565004337,Founders Brewing Company
10,Love's Ice Cream,Ice Cream Shop,42.95491,-85.6704835,Founders Brewing Company
11,UICA (Urban Institute Of Contemporary Art),Art Gallery,42.963151101036,-85.66868348727799,Founders Brewing Company
12,Bistro Bella Vita,Italian Restaurant,42.962077409498725,-85.67345540373633,Founders Brewing Company
13,Rockwell Republic,Bar,42.96184794999119,-85.66799931839512,Founders Brewing Company
14,Rosa Parks Circle,Park,42.96559312344095,-85.67156910896301,Founders Brewing Company
15,Luna,Mexican Restaurant,42.96134399226727,-85.6703023830868,Founders Brewing Company
16,The Chop House,Steakhouse,42.967054097676076,-85.67209864648525,Founders Brewing Company
17,Starbucks,Coffee Shop,42.96648782440333,-85.6722046751962,Founders Brewing Company
18,Wheelhouse,New American Restaurant,42.96120525146486,-85.67244250335077,Founders Brewing Company
19,Social Kitchen & Bar,American Restaurant,42.95502514949501,-85.67054765218968,Founders Brewing Company
20,Leo's,Seafood Restaurant,42.964533477600106,-85.67077071428209,Founders Brewing Company
21,Grand Rapids Public Museum,Museum,42.96591218203329,-85.67665451711346,Founders Brewing Company
22,Cheeky Strut,Salon / Barbershop,42.95899077879505,-85.67336419550821,Founders Brewing Company
23,YMCA - David D. Hunting,Gym,42.96653450846819,-85.68067074063136,Founders Brewing Company
24,Craft Beer Cellar,Beer Bar,42.9557424,-85.66995039999999,Founders Brewing Company
25,Founders Delicatessen,Deli / Bodega,42.958384759342714,-85.67376208506431,Founders Brewing Company
26,Madcap Coffee,Coffee Shop,42.96509954833211,-85.67016572883628,Founders Brewing Company
27,Bangkok Taste Cuisine,Thai Restaurant,42.96265797082381,-85.66426549106748,Founders Brewing Company
28,DeVos Performance Hall,Convention Center,42.96823944446749,-85.67242735351596,Founders Brewing Company
29,Brick and Porter,American Restaurant,42.964064160155345,-85.6686243692954,Founders Brewing Company
30,The Pyramid Scheme,Music Venue,42.96127361736777,-85.66891986091349,Founders Brewing Company
31,Grand Rapids Civic Theatre,Theater,42.964028233936936,-85.66723050171518,Founders Brewing Company
32,Lost & Found Antiques,Antique Shop,42.955008140828504,-85.67257758102386,Founders Brewing Company
33,Osteria Rossa,Italian Restaurant,42.96355271892715,-85.66753289323839,Founders Brewing Company
34,Founders Brewing Company Store,Gift Shop,42.95840971114035,-85.67376221797147,Founders Brewing Company
35,Grand Rapids Art Museum,Art Museum,42.96497662868342,-85.67110737197551,Founders Brewing Company
36,Butcher's Union,Comfort Food Restaurant,42.97054936370569,-85.68047789058326,Founders Brewing Company
37,Gita Pita,Mediterranean Restaurant,42.9629635,-85.66393060000001,Founders Brewing Company
38,Fratelli's Pizza,Pizza Place,42.97064272388375,-85.68057250648414,Founders Brewing Company
39,Vertigo Music,Record Shop,42.960099770107625,-85.6680940715211,Founders Brewing Company
40,Meyer May House,Museum,42.954371303634126,-85.65895232444826,Founders Brewing Company
41,Apartment Lounge,Gay Bar,42.964164957246226,-85.66717318690118,Founders Brewing Company
42,Martha's Vineyard,Gourmet Shop,42.96754963014905,-85.6543980983684,Founders Brewing Company
43,Palatte Coffee & Art,Coffee Shop,42.963049914438,-85.66471041240956,Founders Brewing Company
44,20 Monroe Live,Music Venue,42.96363008189771,-85.67244004595031,Founders Brewing Company
45,Grand Rapids Brewing Company,Brewery,42.96308537527664,-85.6704843317518,Founders Brewing Company
46,New Holland - The Knickerbocker,Brewery,42.970829583224166,-85.67975155960458,Founders Brewing Company
47,The Søvengård,Scandinavian Restaurant,42.97067808311577,-85.68067044851448,Founders Brewing Company
48,Ferris Coffee & Nut Co. Retail Shoppe,Coffee Shop,42.967830608967425,-85.68150467433065,Founders Brewing Company
49,Amway Grand Plaza Hotel,Hotel,42.96664710666906,-85.67385971546173,Founders Brewing Company
50,Grand Rapids Children's Museum,Museum,42.96343625321881,-85.66724798252918,Founders Brewing Company
51,Wealthy Street Bakery,Bakery,42.95566102559383,-85.65367397174586,Founders Brewing Company
52,Art of the Table,Gourmet Shop,42.95564925655327,-85.65380574234787,Founders Brewing Company
53,Jonny B'z Dogs & More,Hot Dog Joint,42.95573877381195,-85.6516503824449,Founders Brewing Company
54,Nantucket Bakery,Bakery,42.96770154193409,-85.65447080999877,Founders Brewing Company
55,The Littlebird,Café,42.96501950065094,-85.67010988622864,Founders Brewing Company
56,The Winchester,Pub,42.955519891885,-85.65241051423143,Founders Brewing Company
57,Bridge St Market,Grocery Store,42.97094157486118,-85.68309725307736,Founders Brewing Company
58,Maru Sushi & Grill,Sushi Restaurant,42.959640119573564,-85.64592760124111,Founders Brewing Company
59,Donkey Taqueria,Taco Place,42.95574359920677,-85.65190922250271,Founders Brewing Company
60,Reserve Wine & Food,Wine Bar,42.96722455124276,-85.67239426908219,Founders Brewing Company
61,La Taqueria San Jose,Mexican Restaurant,42.93859425460963,-85.66691136562716,Founders Brewing Company
62,MVP Metro Club,Gym,42.965557147054994,-85.66929763659661,Founders Brewing Company
63,Ruth's Chris Steak House,Steakhouse,42.9670123,-85.6725132,Founders Brewing Company
64,Brewery Vivant,Brewery,42.95972373699407,-85.64604894396362,Founders Brewing Company
65,Gerald R. Ford Presidential Museum,Museum,42.96826288403879,-85.67697395091062,Founders Brewing Company
66,Green Well Gastro Pub,Gastropub,42.95951114204517,-85.64651111976235,Founders Brewing Company
67,Sundance Grill,Breakfast Spot,42.9665614,-85.6703916,Founders Brewing Company
68,Ando  Asian Kitchen + Bar,Asian Restaurant,42.970620020367406,-85.67920821934945,Founders Brewing Company
69,Cherry Deli,Deli / Bodega,42.9594742899357,-85.64806638983794,Founders Brewing Company
70,Little Africa,Ethiopian Restaurant,42.962805845511966,-85.64505143585298,Founders Brewing Company
71,The Sparrows,Coffee Shop,42.95571885949159,-85.64301898716732,Founders Brewing Company
72,Electric Cheetah,American Restaurant,42.95564968929825,-85.64401552943876,Founders Brewing Company
73,Hampton Inn & Suites,Hotel,42.971077,-85.6554222,Founders Brewing Company
74,Le Bon Macaron,Dessert Shop,42.95959219810161,-85.6456385529039,Founders Brewing Company
75,Cherie Inn,American Restaurant,42.959669283993804,-85.64502328634262,Founders Brewing Company
76,Madcap Coffee,Coffee Shop,42.96292117329311,-85.64269080845659,Founders Brewing Company
77,O'Tooles Public House,Irish Pub,42.97055755998235,-85.6808544163473,Founders Brewing Company
78,Frank's Market,Butcher,42.96340272751579,-85.68695469280689,Founders Brewing Company
79,Schnitz Deli,Sandwich Place,42.96278082777304,-85.63696081471824,Founders Brewing Company
80,Uncle Cheetah's Soup Shop,Soup Place,42.95555743008524,-85.64059306402756,Founders Brewing Company
81,Cygnus 27,Bar,42.96672176094667,-85.67418026087535,Founders Brewing Company
82,The Funky Buddha Yoga Hothouse,Yoga Studio,42.95817606870435,-85.63612290958673,Founders Brewing Company
83,Brick Road Pizza Co.,Pizza Place,42.95576243953073,-85.6434400606887,Founders Brewing Company
84,Tacos el Cuñado,Mexican Restaurant,42.97080187429802,-85.69352607990008,Founders Brewing Company
85,Harmony Hall,Brewery,42.970835682985665,-85.68444295518394,Founders Brewing Company
86,City Built Brewing Company,Brewery,42.978126,-85.672399,Founders Brewing Company
87,The Mitten Brewing Company,Brewery,42.985098383071225,-85.68106221936992,Founders Brewing Company
88,Birch Lodge,Pub,42.970057834878894,-85.65066007086072,Founders Brewing Company
89,Grand Rapids Coffee Roasters,Coffee Shop,42.94195899570361,-85.68578893435104,Founders Brewing Company
90,The Cheese Lady,Food & Drink Shop,42.96835459760074,-85.64008923965127,Founders Brewing Company
91,Vans Pastry,Bakery,42.96280729435038,-85.64513067622897,Founders Brewing Company
92,Early Bird Coffee & Food,Coffee Shop,42.95679345299505,-85.63371203701189,Founders Brewing Company
93,Wealthy Theatre,Rock Club,42.955462796317754,-85.6406456381437,Founders Brewing Company
94,Bissell Tree House,General Entertainment,42.964440296309924,-85.7035266774146,Founders Brewing Company
95,John Ball Zoo,Zoo,42.9616037,-85.7034182,Founders Brewing Company
96,Fulton Street Farmer's Market,Farmers Market,42.963223398743345,-85.64047869470618,Founders Brewing Company
97,The Choo Choo Grill,Burger Joint,42.98496561882146,-85.66733947012007,Founders Brewing Company
98,Wolfgang's Restaurant,Breakfast Spot,42.95545355062525,-85.63191473516397,Founders Brewing Company
99,Creston Brewery,Brewery,42.9895606097641,-85.66379602532834,Founders Brewing Company
0,Sideswipe Brewing,Brewery,39.96699206867245,-83.06717986872255,Columbus Brewing Company
1,DK Diner,Diner,39.98519830360197,-83.05165439594047,Columbus Brewing Company
2,Jeni's Splendid Ice Creams,Ice Cream Shop,39.98386384040076,-83.04497209075022,Columbus Brewing Company
3,Figlio,Pizza Place,39.98564458052108,-83.04477108999701,Columbus Brewing Company
4,Stauf's Coffee,Coffee Shop,39.983737620381824,-83.04501499002453,Columbus Brewing Company
5,Spagio,Italian Restaurant,39.98417379724485,-83.04513394832611,Columbus Brewing Company
6,The Ohio Taproom,Bar,39.9847349690682,-83.04003205655222,Columbus Brewing Company
7,Local Cantina,Mexican Restaurant,39.98677436555293,-83.04489446479174,Columbus Brewing Company
8,Mazah Mediterranean Eatery,Mediterranean Restaurant,39.98753783806272,-83.0446650250215,Columbus Brewing Company
9,Aab India Restaurant,Indian Restaurant,39.98773652012911,-83.04445585341743,Columbus Brewing Company
10,Vino Vino,Wine Bar,39.985619701320736,-83.04478574722738,Columbus Brewing Company
11,#1 Gyro Shoppe,Greek Restaurant,39.95354819613174,-83.09618340954012,Columbus Brewing Company
12,Grandview Theatre & Drafthouse,Movie Theater,39.983253918714944,-83.04533907874618,Columbus Brewing Company
13,Dewey's Pizza,Pizza Place,39.98851793961888,-83.0418112535824,Columbus Brewing Company
14,Third & Hollywood,American Restaurant,39.98497689963815,-83.04405487605206,Columbus Brewing Company
15,Woodlands Tavern,Bar,39.98492517493751,-83.03765733027396,Columbus Brewing Company
16,Luck Bros' Coffee House,Coffee Shop,39.979685916400854,-83.03400744204838,Columbus Brewing Company
17,Tommy's Diner,Diner,39.959351023475335,-83.02510705631893,Columbus Brewing Company
18,El Vaquero,Mexican Restaurant,39.99978979999999,-83.07697189999999,Columbus Brewing Company
19,Chocolate Cafe,Dessert Shop,39.99587126851371,-83.0473397181443,Columbus Brewing Company
20,Giant Eagle Market District,Grocery Store,39.98597542421103,-83.02772638834341,Columbus Brewing Company
21,Scioto Country Club,Golf Course,40.00192622236465,-83.07531548578976,Columbus Brewing Company
22,Bibibop Asian Grill,Asian Restaurant,39.988868,-83.039831,Columbus Brewing Company
23,Hofbräuhaus Columbus,Bavarian Restaurant,39.974444325349516,-83.02395592931268,Columbus Brewing Company
